user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,activity_intensity,stress_sleep_ratio,health_score
7710,73.9,95.0,7111.2,7.0,Sedentary,2,525517.68,0.2857,0.882500
7711,48.9,97.9,9246.5,8.5,Active,9,452153.85,1.0588,0.740350
7712,76.4,100.0,3271.4,5.9,Sedentary,3,249934.96,0.5085,0.831250
7713,59.7,96.8,6624.7,6.4,Highly_Active,9,395494.59,1.4063,0.657200
7714,82.1,94.1,5251.1,6.3,Sedentary,10,431115.31,1.5873,0.612650
7715,88.2,95.6,10991.1,9.7,Highly_Active,3,969415.02,0.3093,0.956150
7716,82.1,96.2,237.1,0.0,Active,6,19465.91,NULL,0.504800
7717,80.7,95.0,76.5,6.4,Active,3,6173.55,0.4688,0.830000
7718,0.0,95.2,8489.2,7.2,Sedentary,6,0.00,0.8333,0.770800
7719,64.0,99.1,2687.1,7.4,Sedentary,7,171974.40,0.9459,0.763900
7720,69.2,92.9,8524.2,7.7,Active,6,589874.64,0.7792,0.780350
7721,74.1,97.4,15446.9,4.5,Active,5,1144615.29,1.1111,0.708350
7722,65.2,97.8,6525.5,6.2,Active,10,425462.60,1.6129,0.623700
7723,99.2,98.2,7783.9,6.8,Sedentary,2,772162.88,0.2941,0.887800
7724,62.1,100.0,945.6,3.5,Highly_Active,2,58721.76,0.5714,0.771250
7725,49.1,99.5,1596.6,6.1,Active,6,78393.06,0.9836,0.746750
7726,93.7,100.0,14829.2,5.7,Sedentary,4,1389496.04,0.7018,0.793750
7727,82.8,98.4,11333.5,5.5,Highly_Active,1,938413.80,0.1818,0.869850
7728,61.6,96.3,3725.5,6.9,Active,4,229490.80,0.5797,0.823950
7729,62.1,100.0,276.6,6.6,Highly_Active,3,17176.86,0.4545,0.857500
7730,93.4,100.0,4198.5,0.0,Active,8,392139.90,NULL,0.460000
7731,73.7,94.7,7608.8,9.8,Highly_Active,6,560768.56,0.6122,0.866300
7732,80.5,97.2,10708.8,8.3,Active,1,862058.40,0.1205,0.970050
7733,92.8,96.7,16185.7,8.4,Active,4,1502032.96,0.4762,0.881800
7734,90.9,95.2,3496.8,5.5,Active,7,317859.12,1.2727,0.677050
7735,62.8,100.0,7908.2,5.1,Active,5,496634.96,0.9804,0.741250
7736,65.6,95.4,6494.2,7.8,Active,1,426019.52,0.1282,0.944100
7737,66.3,100.0,10949.1,6.6,Highly_Active,8,725925.33,1.2121,0.707500
7738,87.2,99.2,18663.2,5.8,Sedentary,9,1627431.04,1.5517,0.644300
7739,94.3,100.0,4801.7,7.1,Active,7,452800.31,0.9859,0.756250
7740,74.7,100.0,10836.5,11.7,Active,1,809486.55,0.0855,1.108750
7741,47.6,98.3,1651.2,8.7,Highly_Active,3,78597.12,0.3448,0.929450
7742,82.5,100.0,3223.5,6.6,Sedentary,3,265938.75,0.4545,0.857500
7743,86.9,94.9,16067.5,6.3,Active,1,1396265.75,0.1587,0.885850
7744,72.9,98.6,893.1,8.1,Sedentary,7,65106.99,0.8642,0.788150
7745,88.1,97.3,3265.8,6.9,Sedentary,7,287716.98,1.0145,0.737950
7746,96.1,96.9,7111.6,9.7,Sedentary,5,683424.76,0.5155,0.901350
7747,87.8,96.0,4565.8,0.0,Highly_Active,5,400877.24,NULL,0.534000
7748,79.0,98.7,948.9,7.4,Sedentary,8,74963.10,1.0811,0.732300
7749,62.5,100.0,12862.3,4.6,Sedentary,6,803893.75,1.3043,0.692500
7750,102.2,98.4,1210.7,8.5,Active,6,123733.54,0.7059,0.832350
7751,79.5,97.4,10060.2,6.6,Sedentary,1,799785.90,0.1515,0.907100
7752,70.6,97.2,6081.9,5.0,Active,10,429382.14,2.0000,0.576300
7753,86.2,96.1,581.7,5.4,Active,7,50142.54,1.2963,0.676900
7754,104.5,98.6,2134.6,7.2,Active,1,223065.70,0.1389,0.934400
7755,64.1,100.0,4153.2,8.9,Sedentary,10,266220.12,1.1236,0.733750
7756,67.8,97.5,540.7,6.3,Highly_Active,3,36659.46,0.4762,0.836250
7757,84.9,100.0,17970.4,4.1,Sedentary,7,1525686.96,1.7073,0.643750
7758,85.2,99.2,18665.0,10.4,Highly_Active,1,1590258.00,0.0962,1.056800
7759,75.5,97.8,2901.4,8.0,Sedentary,3,219055.70,0.3750,0.901200
7760,81.8,94.8,9641.2,5.7,Sedentary,3,788650.16,0.5263,0.802950
7761,81.7,91.8,7619.8,4.7,Sedentary,5,622537.66,1.0638,0.693450
7762,0.0,95.0,2302.9,7.4,Sedentary,10,0.00,1.3514,0.657500
7763,93.4,96.9,8639.4,7.1,Highly_Active,2,806919.96,0.2817,0.893850
7764,78.4,100.0,4253.6,8.0,Highly_Active,6,333482.24,0.7500,0.820000
7765,79.5,98.4,2027.0,7.9,Sedentary,5,161146.50,0.6329,0.839850
7766,85.2,99.4,9449.0,5.7,Sedentary,9,805054.80,1.5789,0.641350
7767,41.0,100.0,169.4,6.0,Active,4,6945.40,0.6667,0.805000
7768,88.8,98.5,12820.0,5.1,Sedentary,7,1138416.00,1.3725,0.675250
7769,56.9,95.6,1933.5,8.2,Highly_Active,3,110016.15,0.3659,0.899900
7770,84.8,99.2,1016.7,8.6,Sedentary,2,86216.16,0.2326,0.959300
7771,74.1,97.3,11391.3,7.2,Highly_Active,8,844095.33,1.1111,0.719200
7772,88.9,98.8,1624.8,4.6,Sedentary,5,144444.72,1.0870,0.717700
7773,60.2,99.2,6137.2,8.3,Highly_Active,10,369459.44,1.2048,0.708050
7774,52.2,96.6,39.1,7.5,Sedentary,3,2041.02,0.4000,0.877650
7775,97.1,96.5,3197.1,6.1,Active,10,310438.41,1.6393,0.614750
7776,83.9,98.1,30387.8,7.1,Sedentary,9,2549536.42,1.2676,0.688650
7777,58.1,97.7,19311.8,6.9,Sedentary,6,1122015.58,0.8696,0.769550
7778,101.6,98.6,6588.4,5.7,Sedentary,6,669381.44,1.0526,0.728150
7779,66.6,100.0,3103.8,3.6,Highly_Active,3,206713.08,0.8333,0.745000
7780,95.2,98.4,9659.3,6.5,Highly_Active,4,919565.36,0.6154,0.817350
7781,54.2,98.0,15299.4,4.0,Active,9,829227.48,2.2500,0.572000
7782,60.9,98.3,2766.5,2.8,Highly_Active,5,168479.85,1.7857,0.648200
7783,90.4,99.3,11145.6,8.8,Sedentary,6,1007562.24,0.6818,0.847200
7784,84.7,98.8,1991.5,4.4,Active,6,168680.05,1.3636,0.680200
7785,55.8,97.0,9037.7,8.0,Sedentary,10,504303.66,1.2500,0.688000
7786,72.3,100.0,11297.8,5.9,Highly_Active,9,816830.94,1.5254,0.651250
7787,75.7,94.6,9291.3,8.2,Active,3,703351.41,0.3659,0.895900
7788,0.0,98.3,137.4,5.8,Highly_Active,7,0.00,1.2069,0.700700
7789,80.0,97.5,17052.6,7.0,Active,5,1364208.00,0.7143,0.802500
7790,62.2,96.8,979.4,3.9,Highly_Active,5,60918.68,1.2821,0.683450
7791,78.6,96.6,2181.2,5.2,Active,3,171442.32,0.5769,0.791400
7792,71.3,97.6,8711.4,4.5,Highly_Active,3,621122.82,0.6667,0.769150
7793,84.0,99.2,11099.2,0.0,Active,1,932332.80,NULL,0.666800
7794,94.9,98.2,3417.0,7.4,Sedentary,8,324273.30,1.0811,0.730300
7795,64.8,94.7,4613.9,0.0,Highly_Active,10,298980.72,NULL,0.378800
7796,91.2,98.9,618.6,6.6,Sedentary,4,56416.32,0.6061,0.823100
7797,84.7,98.6,6717.0,6.8,Sedentary,6,568929.90,0.8824,0.769400
7798,47.8,99.5,101.8,8.9,Active,2,4866.04,0.2247,0.971750
7799,62.0,96.6,845.4,6.9,Active,7,52414.80,1.0145,0.735150
7800,71.6,99.7,4543.8,7.7,Active,2,325336.08,0.2597,0.927550
7801,43.4,98.2,1286.8,7.1,Sedentary,8,55847.12,1.1268,0.719050
7802,90.8,98.4,9226.9,4.8,Sedentary,10,837802.52,2.0833,0.573600
7803,76.4,100.0,5800.1,6.8,Sedentary,1,443127.64,0.1471,0.925000
7804,82.7,94.7,8428.2,0.0,Sedentary,8,697012.14,NULL,0.438800
7805,86.2,95.3,2018.9,0.0,Active,6,174029.18,NULL,0.501200
7806,74.3,99.4,10625.7,7.5,Sedentary,10,789489.51,1.3333,0.678850
7807,77.5,97.6,1936.5,6.7,Sedentary,9,150078.75,1.3433,0.671650
7808,93.0,97.7,563.9,6.3,Sedentary,1,52442.70,0.1587,0.897050
7809,60.8,99.4,957.5,6.8,Sedentary,3,58216.00,0.4412,0.862600
7810,102.1,100.0,18105.9,5.4,Sedentary,1,1848612.39,0.1852,0.872500
7811,79.3,97.9,21411.5,5.1,Active,5,1697931.95,0.9804,0.732850
7812,76.8,97.1,4901.5,9.5,Active,3,376435.20,0.3158,0.954650
7813,64.0,98.7,6814.1,4.1,Active,6,436102.40,1.4634,0.668550
7814,59.9,98.0,5831.1,0.0,Active,9,349282.89,NULL,0.422000
7815,66.4,99.8,87.5,8.5,Highly_Active,9,5810.00,1.0588,0.747950
7816,98.6,97.6,5055.8,9.6,Sedentary,7,498501.88,0.7292,0.840400
7817,70.8,99.2,8868.5,6.4,Active,8,627889.80,1.2500,0.696800
7818,85.8,97.8,4038.9,6.9,Active,7,346537.62,1.0145,0.739950
7819,68.5,100.0,3401.3,9.8,Highly_Active,10,232989.05,1.0204,0.767500
7820,54.5,98.6,8800.0,6.0,Active,9,479600.00,1.5000,0.649400
7821,78.1,98.9,4141.3,6.7,Sedentary,6,323435.53,0.8955,0.766850
7822,0.0,96.8,6071.0,6.4,Sedentary,10,0.00,1.5625,0.627200
7823,91.0,100.0,3788.6,7.1,Highly_Active,2,344762.60,0.2817,0.906250
7824,68.5,94.8,1190.6,8.8,Active,7,81556.10,0.7955,0.799200
7825,98.6,100.0,1895.9,7.8,Active,8,186935.74,1.0256,0.752500
7826,59.8,94.4,13956.5,4.6,Sedentary,10,834598.70,2.1739,0.550100
7827,67.9,97.8,8552.8,5.7,Active,4,580735.12,0.7018,0.784950
7828,47.2,99.1,4393.8,9.0,Sedentary,1,207387.36,0.1111,1.003900
7829,86.9,99.6,5313.5,6.9,Sedentary,2,461743.15,0.2899,0.897150
7830,0.0,94.0,22632.8,7.7,Active,3,0.00,0.3896,0.874750
7831,57.8,98.3,2592.8,5.8,Active,3,149863.84,0.5172,0.820700
7832,71.3,95.7,10408.5,8.3,Sedentary,3,742126.05,0.3614,0.904050
7833,77.0,97.8,18244.1,0.0,Active,3,1404795.70,NULL,0.601200
7834,83.9,96.0,7914.8,8.1,Highly_Active,10,664051.72,1.2346,0.687750
7835,79.0,96.8,16617.1,6.7,Sedentary,2,1312750.90,0.2985,0.878450
7836,75.9,94.0,2537.6,6.2,Highly_Active,2,192603.84,0.3226,0.848500
7837,101.4,100.0,2037.9,6.0,Active,7,206643.06,1.1667,0.715000
7838,66.2,96.2,1760.6,5.6,Highly_Active,9,116551.72,1.6071,0.624800
7839,73.4,100.0,8340.9,5.3,Highly_Active,2,612222.06,0.3774,0.838750
7840,93.4,99.6,7500.6,8.7,Active,4,700556.04,0.4598,0.904650
7841,0.0,97.9,2725.0,7.9,Active,3,0.00,0.3797,0.897850
7842,66.5,100.0,355.7,5.8,Active,1,23654.05,0.1724,0.887500
7843,50.3,97.6,2852.6,6.8,Highly_Active,4,143485.78,0.5882,0.825400
7844,77.2,96.7,26937.8,7.8,Highly_Active,2,2079598.16,0.2564,0.919300
7845,74.4,97.7,10285.0,7.0,Active,5,765204.00,0.7143,0.803300
7846,83.7,100.0,16572.1,2.7,Sedentary,4,1387084.77,1.4815,0.681250
7847,74.5,100.0,381.0,7.2,Active,9,28384.50,1.2500,0.700000
7848,76.8,96.8,2847.5,5.0,Active,4,218688.00,0.8000,0.754700
7849,91.4,95.4,1238.8,6.2,Sedentary,7,113226.32,1.1290,0.704100
7850,57.0,97.5,10815.4,6.1,Sedentary,10,616477.80,1.6393,0.618750
7851,68.5,95.6,14999.9,5.0,Sedentary,7,1027493.15,1.4000,0.659900
7852,59.2,100.0,14314.0,5.8,Sedentary,8,847388.80,1.3793,0.677500
7853,66.8,100.0,6800.0,7.3,Sedentary,4,454240.00,0.5479,0.853750
7854,0.0,95.1,1866.3,4.5,Active,6,0.00,1.3333,0.669150
7855,53.8,97.8,1607.5,0.0,Active,7,86483.50,NULL,0.481200
7856,78.4,97.0,596.9,4.7,Sedentary,4,46796.96,0.8511,0.744250
7857,52.0,98.0,8987.7,6.1,Active,6,467360.40,0.9836,0.740750
7858,74.9,100.0,744.6,4.2,Highly_Active,9,55770.54,2.1429,0.587500
7859,98.8,98.2,527.1,7.5,Sedentary,5,52077.48,0.6667,0.824050
7860,86.0,98.2,7465.9,5.9,Highly_Active,4,642067.40,0.6780,0.794050
7861,75.4,98.5,15549.1,5.8,Highly_Active,7,1172402.14,1.2069,0.701500
7862,76.6,100.0,12795.6,3.5,Sedentary,5,980142.96,1.4286,0.681250
7863,78.1,94.7,9265.6,5.4,Active,1,723643.36,0.1852,0.851300
7864,75.0,98.3,1878.0,7.5,Highly_Active,9,140850.00,1.2000,0.704450
7865,52.3,100.0,29405.6,6.5,Active,4,1537912.88,0.6154,0.823750
7866,51.7,97.7,3016.7,6.0,Highly_Active,1,155963.39,0.1667,0.885800
7867,78.2,97.9,2594.5,6.6,Highly_Active,10,202889.90,1.5152,0.639100
7868,91.5,97.1,860.1,5.2,Sedentary,4,78699.15,0.7692,0.763400
7869,44.7,97.1,14769.8,5.3,Sedentary,1,660210.06,0.1887,0.857150
7870,86.7,99.7,1037.8,7.7,Sedentary,10,89977.26,1.2987,0.687550
7871,81.6,100.0,1590.2,4.6,Active,5,129760.32,1.0870,0.722500
7872,62.6,97.6,2932.9,5.6,Active,5,183599.54,0.8929,0.750400
7873,68.1,99.0,5622.1,8.7,Sedentary,6,382865.01,0.6897,0.842250
7874,0.0,99.1,2286.4,9.6,Active,5,0.00,0.5208,0.906400
7875,53.5,99.6,24134.2,6.9,Active,9,1291179.70,1.3043,0.687150
7876,61.7,100.0,5722.0,7.3,Active,5,353047.40,0.6849,0.823750
7877,77.0,95.9,4434.2,6.5,Sedentary,6,341433.40,0.9231,0.747350
7878,99.8,98.3,14279.7,6.7,Highly_Active,5,1425114.06,0.7463,0.794450
7879,97.8,99.8,12797.7,6.6,Sedentary,8,1251615.06,1.2121,0.706700
7880,78.7,94.1,4833.7,9.9,Active,6,380412.19,0.6061,0.867650
7881,93.8,96.3,11966.3,4.7,Active,2,1122438.94,0.4255,0.801450
7882,51.1,96.4,16074.2,7.8,Sedentary,2,821391.62,0.2564,0.918100
7883,72.4,97.8,4422.8,7.5,Sedentary,8,320210.72,1.0667,0.732450
7884,100.4,96.5,3358.8,5.8,Highly_Active,2,337223.52,0.3448,0.843500
7885,54.3,100.0,6750.2,9.2,Highly_Active,3,366535.86,0.3261,0.955000
7886,81.6,96.7,8198.9,9.2,Highly_Active,3,669030.24,0.3261,0.941800
7887,60.7,98.6,1777.0,4.1,Highly_Active,5,107863.90,1.2195,0.698150
7888,50.5,97.0,10990.5,6.3,Highly_Active,1,555020.25,0.1587,0.894250
7889,84.8,95.8,2067.3,9.3,Active,3,175307.04,0.3226,0.941950
7890,55.3,100.0,613.6,5.2,Sedentary,9,33932.08,1.7308,0.625000
7891,72.2,98.0,10475.1,5.6,Active,4,756302.22,0.7143,0.782000
7892,43.4,100.0,2524.7,5.9,Sedentary,4,109571.98,0.6780,0.801250
7893,86.7,100.0,2175.9,6.5,Highly_Active,3,188650.53,0.4615,0.853750
7894,77.4,97.0,443.2,4.9,Sedentary,2,34303.68,0.4082,0.811750
7895,74.5,97.2,9480.3,5.4,Sedentary,10,706282.35,1.8519,0.591300
7896,88.5,97.6,15685.7,4.0,Sedentary,7,1388184.45,1.7500,0.630400
7897,82.7,97.2,9003.0,7.3,Active,10,744548.10,1.3699,0.662550
7898,85.1,97.9,2437.3,4.3,Highly_Active,3,207414.23,0.6977,0.762850
7899,102.5,99.5,853.6,7.4,Sedentary,7,87494.00,0.9459,0.765500
7900,83.4,98.1,1602.5,7.7,Sedentary,8,133648.50,1.0390,0.741150
7901,59.1,99.6,1937.9,6.9,Active,2,114529.89,0.2899,0.897150
7902,60.6,95.5,18436.5,6.4,Highly_Active,8,1117251.90,1.2500,0.682000
7903,82.5,100.0,2673.6,9.4,Sedentary,3,220572.00,0.3191,0.962500
7904,65.2,97.3,10781.5,5.0,Active,2,702953.80,0.4000,0.816700
7905,78.4,97.2,5396.3,9.9,Sedentary,7,423069.92,0.7071,0.850050
7906,74.2,95.6,15993.3,6.0,Highly_Active,5,1186702.86,0.8333,0.757400
7907,0.0,96.0,3993.9,6.3,Active,6,0.00,0.9524,0.740250
7908,61.8,95.7,8732.3,7.4,Active,3,539656.14,0.4054,0.870300
7909,74.1,98.6,3276.8,6.4,Sedentary,3,242810.88,0.4688,0.844400
7910,63.0,99.8,2741.8,8.3,Active,10,172733.40,1.2048,0.710450
7911,40.8,97.9,16734.5,7.1,Active,7,682767.60,0.9859,0.747850
7912,81.4,98.6,17025.8,6.0,Active,5,1385900.12,0.8333,0.769400
7913,88.6,100.0,1223.4,4.6,Active,8,108393.24,1.7391,0.632500
7914,81.8,96.0,7083.9,5.1,Highly_Active,8,579463.02,1.5686,0.635250
7915,65.4,97.4,6323.8,5.3,Highly_Active,8,413576.52,1.5094,0.648350
7916,86.4,99.9,4283.0,5.7,Highly_Active,10,370051.20,1.7544,0.613350
7917,115.4,100.0,1098.9,7.8,Sedentary,7,126813.06,0.8974,0.782500
7918,70.7,99.5,1444.6,5.1,Active,2,102133.22,0.3922,0.829250
7919,62.6,97.7,5858.7,4.5,Sedentary,6,366754.62,1.3333,0.679550
7920,51.2,98.4,2351.8,8.5,Active,1,120412.16,0.1176,0.982350
7921,63.2,99.4,36109.2,5.9,Highly_Active,10,2282101.44,1.6949,0.618850
7922,82.0,97.1,548.0,7.0,Highly_Active,5,44936.00,0.7143,0.800900
7923,84.6,100.0,5067.8,6.3,Active,1,428735.88,0.1587,0.906250
7924,53.4,100.0,8051.2,0.0,Active,3,429934.08,NULL,0.610000
7925,49.5,99.0,12308.8,6.6,Sedentary,7,609285.60,1.0606,0.733500
7926,72.1,97.9,21529.7,7.5,Sedentary,3,1552291.37,0.4000,0.882850
7927,82.4,99.8,2960.0,9.7,Sedentary,1,243904.00,0.1031,1.032950
7928,77.4,97.0,17910.1,6.7,Sedentary,4,1386241.74,0.5970,0.819250
7929,83.2,98.7,2376.8,6.2,Sedentary,1,197749.76,0.1613,0.897300
7930,75.2,97.0,21769.2,5.4,Highly_Active,8,1637043.84,1.4815,0.650500
7931,63.7,98.9,6085.1,0.0,Active,5,387620.87,NULL,0.545600
7932,67.0,97.6,3655.3,6.4,Highly_Active,3,244905.10,0.4688,0.840400
7933,61.5,97.5,10887.6,6.9,Active,3,669587.40,0.4348,0.858750
7934,67.5,97.7,23227.0,6.7,Sedentary,10,1567822.50,1.4925,0.642050
7935,97.5,97.2,1536.3,6.1,Active,6,149789.25,0.9836,0.737550
7936,103.8,100.0,1281.2,3.7,Highly_Active,1,132988.56,0.2703,0.808750
7937,70.1,98.5,544.7,5.7,Active,5,38183.47,0.8772,0.757750
7938,106.9,95.6,2646.0,5.2,Active,4,282857.40,0.7692,0.757400
7939,67.0,96.1,4220.2,7.6,Active,6,282753.40,0.7895,0.789400
7940,86.8,99.4,2974.7,7.2,Sedentary,4,258203.96,0.5556,0.847600
7941,62.2,100.0,2757.1,7.6,Sedentary,6,171491.62,0.7895,0.805000
7942,88.6,99.1,8033.1,7.4,Sedentary,8,711732.66,1.0811,0.733900
7943,76.7,97.6,1251.3,7.3,Sedentary,6,95974.71,0.8219,0.784150
7944,79.5,96.7,5609.2,5.3,Highly_Active,6,445931.40,1.1321,0.705550
7945,50.6,97.4,12132.0,6.7,Highly_Active,1,613879.20,0.1493,0.910850
7946,64.3,96.8,777.0,7.8,Highly_Active,5,49961.10,0.6410,0.829700
7947,55.8,100.0,15236.9,8.8,Active,8,850219.02,0.9091,0.790000
7948,89.3,96.7,2208.1,9.4,Highly_Active,10,197183.33,1.0638,0.739300
7949,57.9,98.1,57.5,5.2,Active,5,3329.25,0.9615,0.737400
7950,83.4,98.6,4481.9,6.6,Sedentary,9,373790.46,1.3636,0.671900
7951,91.7,99.2,3562.5,7.3,Active,5,326681.25,0.6849,0.820550
7952,56.8,98.3,1217.6,5.1,Sedentary,9,69159.68,1.7647,0.614450
7953,88.6,98.5,1629.9,5.8,Highly_Active,3,144409.14,0.5172,0.821500
7954,70.7,95.3,7858.2,8.1,Sedentary,2,555574.74,0.2469,0.924950
7955,74.0,95.5,16305.7,7.8,Sedentary,8,1206621.80,1.0256,0.734500
7956,50.3,98.3,23115.1,6.2,Sedentary,2,1162689.53,0.3226,0.865700
7957,94.0,100.0,1902.0,6.9,Sedentary,1,178788.00,0.1449,0.928750
7958,79.0,97.7,1332.1,7.7,Sedentary,9,105235.90,1.1688,0.709550
7959,93.7,98.0,22756.9,7.2,Active,1,2132321.53,0.1389,0.932000
7960,64.2,96.9,1641.3,7.6,Highly_Active,4,105371.46,0.5263,0.852600
7961,76.4,97.8,3370.4,9.5,Sedentary,7,257498.56,0.7368,0.837450
7962,72.3,95.0,897.1,3.4,Sedentary,8,64860.33,2.3529,0.567500
7963,74.3,98.7,1876.0,7.2,Sedentary,7,139386.80,0.9722,0.754800
7964,100.8,98.6,1409.5,4.4,Sedentary,4,142077.60,0.9091,0.739400
7965,80.8,98.2,16628.9,6.0,Sedentary,6,1343615.12,1.0000,0.737800
7966,74.6,95.8,1019.7,8.6,Highly_Active,6,76069.62,0.6977,0.825700
7967,69.2,95.9,2673.4,8.6,Sedentary,9,184999.28,1.0465,0.736100
7968,81.1,98.3,5142.7,6.7,Highly_Active,6,417072.97,0.8955,0.764450
7969,86.4,100.0,7718.6,5.6,Sedentary,1,666887.04,0.1786,0.880000
7970,67.9,100.0,6923.6,8.2,Highly_Active,6,470112.44,0.7317,0.827500
7971,81.9,99.6,14610.3,8.4,Sedentary,1,1196583.57,0.1190,0.983400
7972,52.3,97.9,1602.1,6.6,Sedentary,10,83789.83,1.5152,0.639100
7973,80.7,98.8,18208.3,3.6,Active,9,1469409.81,2.5000,0.560200
7974,98.7,98.2,26846.7,0.0,Highly_Active,5,2649769.29,NULL,0.542800
7975,101.8,97.9,8774.5,6.8,Sedentary,3,893244.10,0.4412,0.856600
7976,96.7,100.0,339.8,3.1,Highly_Active,2,32858.66,0.6452,0.756250
7977,86.2,98.5,942.6,4.7,Sedentary,1,81252.12,0.2128,0.840250
7978,69.2,100.0,4375.8,6.1,Active,2,302805.36,0.3279,0.868750
7979,79.4,96.4,2957.8,7.0,Sedentary,8,234849.32,1.1429,0.708100
7980,80.1,99.6,799.9,6.1,Highly_Active,3,64071.99,0.4918,0.837150
7981,59.8,97.1,4498.8,9.3,Sedentary,4,269028.24,0.4301,0.917150
7982,91.8,96.1,38831.5,0.0,Active,4,3564731.70,NULL,0.564400
7983,100.4,95.0,388.3,5.3,Sedentary,3,38985.32,0.5660,0.788750
7984,48.6,95.8,4725.6,6.4,Sedentary,2,229664.16,0.3125,0.863200
7985,90.1,99.2,4403.4,6.0,Highly_Active,6,396746.34,1.0000,0.741800
7986,75.4,100.0,1124.1,6.8,Sedentary,2,84757.14,0.2941,0.895000
7987,74.7,99.5,21892.2,7.9,Highly_Active,3,1635347.34,0.3797,0.904250
7988,60.1,97.3,3589.6,7.7,Sedentary,3,215734.96,0.3896,0.887950
7989,79.4,98.0,2005.8,9.0,Sedentary,7,159260.52,0.7778,0.819500
7990,101.1,98.1,7073.3,7.0,Sedentary,5,715110.63,0.7143,0.804900
7991,71.0,100.0,5123.8,4.5,Highly_Active,1,363789.80,0.2222,0.838750
7992,61.8,97.9,8535.5,0.0,Sedentary,7,527493.90,NULL,0.481600
7993,40.7,100.0,5286.7,7.8,Active,9,215168.69,1.1538,0.722500
7994,75.5,98.0,509.4,6.5,Sedentary,3,38459.70,0.4615,0.845750
7995,56.7,93.9,12594.7,5.0,Sedentary,5,714119.49,1.0000,0.713100
7996,85.6,99.2,1153.2,6.4,Sedentary,9,98713.92,1.4063,0.666800
7997,69.9,95.3,1261.6,5.0,Active,9,88185.84,1.8000,0.598700
7998,59.5,100.0,4846.9,6.3,Active,7,288390.55,1.1111,0.726250
7999,42.8,99.2,9122.7,7.2,Active,1,390451.56,0.1389,0.936800
8000,67.0,100.0,2571.9,5.7,Active,5,172317.30,0.8772,0.763750
8001,52.9,100.0,3864.0,8.5,Active,4,204405.60,0.4706,0.898750
8002,83.3,100.0,9084.7,6.9,Highly_Active,4,756755.51,0.5797,0.838750
8003,62.8,94.7,8460.4,8.1,Sedentary,7,531313.12,0.8642,0.772550
8004,75.2,97.7,1576.5,2.7,Active,8,118552.80,2.9630,0.552050
8005,93.4,95.2,10843.9,5.9,Sedentary,8,1012820.26,1.3559,0.662050
8006,63.4,100.0,5734.9,4.6,Highly_Active,8,363592.66,1.7391,0.632500
8007,43.7,100.0,7925.5,5.8,Sedentary,3,346344.35,0.5172,0.827500
8008,98.7,96.0,1381.9,7.3,Highly_Active,8,136393.53,1.0959,0.717750
8009,58.8,99.0,2513.3,6.9,Sedentary,3,147782.04,0.4348,0.864750
8010,84.4,97.0,11315.7,10.0,Active,1,955045.08,0.1000,1.033000
8011,78.5,99.3,16921.3,5.3,Highly_Active,5,1328322.05,0.9434,0.745950
8012,57.0,94.2,9651.1,7.8,Sedentary,4,550112.70,0.5128,0.849300
8013,74.2,95.9,1992.8,6.1,Highly_Active,8,147865.76,1.3115,0.672350
8014,86.6,93.9,5744.8,5.2,Active,4,497499.68,0.7692,0.750600
8015,46.1,96.6,966.9,4.8,Sedentary,7,44574.09,1.4583,0.656400
8016,79.9,96.2,13435.9,5.1,Active,4,1073528.41,0.7843,0.756050
8017,90.4,95.9,8288.8,7.1,Sedentary,7,749307.52,0.9859,0.739850
8018,45.8,96.4,7675.6,4.5,Highly_Active,9,351542.48,2.0000,0.584350
8019,51.1,97.7,2266.8,5.8,Sedentary,1,115833.48,0.1724,0.878300
8020,61.2,97.1,4988.6,5.7,Sedentary,9,305302.32,1.5789,0.632150
8021,58.2,97.8,4751.6,6.4,Highly_Active,5,276543.12,0.7813,0.781200
8022,74.3,95.6,8148.7,5.4,Highly_Active,4,605448.41,0.7407,0.764900
8023,57.4,94.5,3496.1,5.5,Highly_Active,7,200676.14,1.2727,0.674250
8024,81.3,100.0,5016.8,6.3,Highly_Active,8,407865.84,1.2698,0.696250
8025,53.5,96.2,130.3,8.6,Highly_Active,1,6971.05,0.1163,0.977300
8026,68.6,100.0,7568.3,5.0,Sedentary,2,519185.38,0.4000,0.827500
8027,0.0,100.0,3124.1,4.2,Active,1,0.00,0.2381,0.827500
8028,91.4,100.0,25683.8,6.6,Highly_Active,7,2347499.32,1.0606,0.737500
8029,77.0,100.0,3433.6,7.7,Active,3,264387.20,0.3896,0.898750
8030,70.2,98.4,12410.5,6.4,Sedentary,1,871217.10,0.1563,0.903600
8031,58.4,97.3,1900.6,8.3,Active,3,110995.04,0.3614,0.910450
8032,0.0,97.4,4903.6,6.7,Active,4,0.00,0.5970,0.820850
8033,75.1,100.0,8269.1,4.4,Highly_Active,2,621009.41,0.4545,0.805000
8034,0.0,96.6,8189.9,7.1,Active,8,0.00,1.1268,0.712650
8035,0.0,94.9,20541.4,9.5,Highly_Active,6,0.00,0.6316,0.855850
8036,73.2,98.7,93.1,5.2,Active,9,6814.92,1.7308,0.619800
8037,93.9,95.9,5271.3,6.0,Active,7,494975.07,1.1667,0.698600
8038,64.5,97.9,7165.7,6.6,Highly_Active,8,462187.65,1.2121,0.699100
8039,67.3,96.2,160.4,9.6,Sedentary,6,10794.92,0.6250,0.864800
