user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,health
7079,75.9,98.7,8343.0,9.4,Sedentary,4,Excellent
7080,79.5,98.0,5314.1,7.4,Active,10,Moderate
7081,69.7,99.0,938.4,7.2,Sedentary,4,Good
7082,65.0,98.8,6695.3,4.0,Active,8,Moderate
7083,87.8,98.1,1495.9,6.0,Active,3,Good
7084,64.8,100.0,10848.5,4.1,Highly_Active,4,Good
7085,86.2,99.4,3291.1,0.0,Sedentary,7,Poor
7086,81.7,96.7,15594.4,6.0,Sedentary,3,Good
7087,65.0,100.0,4467.0,6.8,Sedentary,4,Good
7088,100.5,97.8,4328.9,8.8,Active,9,Good
7089,82.7,96.2,5788.7,6.6,Active,4,Good
7090,0.0,95.2,3692.8,6.7,Highly_Active,3,Good
7091,61.1,100.0,13550.0,5.1,Highly_Active,1,Excellent
7092,58.3,96.3,3286.9,5.1,Sedentary,9,Moderate
7093,69.8,96.2,5442.7,0.0,Highly_Active,9,Poor
7094,44.5,100.0,543.0,5.8,Highly_Active,3,Good
7095,93.1,96.6,7982.5,6.3,Active,9,Moderate
7096,81.7,98.7,5696.8,7.9,Active,4,Excellent
7097,98.4,98.5,192.9,5.8,Highly_Active,4,Good
7098,73.2,96.9,3416.7,8.8,Sedentary,2,Excellent
7099,53.7,99.8,84.7,6.2,Active,3,Good
7100,61.5,100.0,6668.8,6.0,Active,2,Excellent
7101,74.3,93.1,6529.7,8.4,Active,8,Good
7102,83.0,96.9,9097.4,8.6,Highly_Active,10,Good
7103,56.3,99.4,4181.7,5.0,Sedentary,5,Good
7104,83.0,98.3,1077.1,7.5,Sedentary,8,Good
7105,77.3,99.8,1189.0,8.4,Sedentary,7,Good
7106,0.0,94.4,7758.9,8.3,Sedentary,2,Excellent
7107,78.8,98.8,2049.4,5.1,Sedentary,7,Moderate
7108,45.8,100.0,4254.4,6.9,Active,4,Good
7109,81.5,100.0,349.9,8.6,Active,10,Good
7110,80.9,98.1,5811.2,6.0,Highly_Active,5,Good
7111,93.6,94.2,15471.6,6.8,Highly_Active,2,Excellent
7112,76.2,99.2,48.8,7.9,Sedentary,8,Good
7113,64.9,94.6,19922.5,8.8,Sedentary,4,Excellent
7114,76.3,100.0,6109.9,7.4,Active,4,Excellent
7115,72.7,93.7,11389.3,3.1,Highly_Active,8,Moderate
7116,84.5,97.0,848.9,0.0,Highly_Active,7,Poor
7117,90.2,95.9,5705.5,7.5,Active,1,Excellent
7118,83.2,100.0,1130.0,7.8,Active,9,Good
7119,74.3,92.3,2482.8,7.5,Active,5,Good
7120,49.0,96.5,8518.7,5.8,Active,4,Good
7121,76.8,99.4,7341.3,7.1,Highly_Active,1,Excellent
7122,77.5,99.0,10495.7,6.0,Sedentary,5,Good
7123,93.1,100.0,6595.7,7.9,Active,4,Excellent
7124,62.2,97.8,6397.9,4.6,Sedentary,4,Good
7125,66.6,98.3,824.4,5.2,Active,5,Good
7126,65.4,98.2,18317.9,6.5,Active,10,Moderate
7127,98.5,98.6,14500.9,6.7,Active,10,Moderate
7128,76.3,99.2,1922.1,3.4,Highly_Active,7,Moderate
7129,88.5,99.3,2479.6,5.3,Active,9,Moderate
7130,79.5,96.9,31298.5,7.1,Highly_Active,5,Good
7131,82.1,95.7,6925.7,5.5,Highly_Active,4,Good
7132,58.0,99.3,2024.8,4.6,Sedentary,1,Good
7133,90.2,100.0,106.6,6.9,Highly_Active,6,Good
7134,63.8,99.1,5222.9,7.4,Sedentary,10,Moderate
7135,68.2,97.3,3504.1,7.3,Active,5,Good
7136,70.4,96.3,3869.7,5.2,Highly_Active,5,Good
7137,62.8,95.4,24526.8,7.4,Highly_Active,2,Excellent
7138,81.1,98.9,6369.6,0.0,Active,3,Moderate
7139,75.1,96.9,10254.3,8.6,Active,4,Excellent
7140,75.0,100.0,9624.6,4.6,Highly_Active,7,Moderate
7141,102.7,98.9,1461.0,7.1,Highly_Active,1,Excellent
7142,91.7,99.8,4618.9,7.3,Sedentary,3,Excellent
7143,70.7,98.4,2969.8,8.9,Active,4,Excellent
7144,49.1,98.7,8036.6,5.7,Sedentary,8,Moderate
7145,67.7,98.6,1866.8,4.5,Sedentary,2,Good
7146,115.1,99.9,1918.4,0.0,Highly_Active,4,Moderate
7147,74.6,97.2,6540.8,8.6,Active,8,Good
7148,47.8,96.1,6449.5,7.1,Highly_Active,6,Good
7149,57.4,99.3,4113.8,7.4,Highly_Active,6,Good
7150,84.1,91.1,9390.1,4.6,Active,4,Good
7151,66.7,98.6,9372.6,6.7,Active,8,Good
7152,94.7,97.3,8285.4,7.9,Sedentary,1,Excellent
7153,73.2,100.0,1153.0,6.9,Active,8,Good
7154,0.0,99.1,19403.1,6.9,Active,9,Moderate
7155,70.4,100.0,6509.1,8.5,Sedentary,4,Excellent
7156,67.1,95.7,9156.4,6.2,Highly_Active,2,Excellent
7157,78.6,97.3,1169.7,6.6,Highly_Active,2,Excellent
7158,82.9,96.6,3983.4,5.0,Highly_Active,6,Moderate
7159,80.4,100.0,5466.9,6.9,Highly_Active,8,Good
7160,78.2,98.9,11085.4,5.8,Active,4,Good
7161,67.7,97.2,7132.0,8.7,Sedentary,1,Excellent
7162,91.6,100.0,1387.0,6.8,Sedentary,4,Good
7163,81.2,93.9,1541.7,9.1,Active,2,Excellent
7164,62.3,97.9,5357.6,2.8,Active,4,Moderate
7165,84.0,96.8,695.7,7.0,Sedentary,3,Excellent
7166,53.4,98.5,412.9,8.0,Highly_Active,8,Good
7167,67.3,99.7,13524.7,7.6,Highly_Active,6,Good
7168,65.0,98.8,9001.4,7.5,Sedentary,2,Excellent
7169,77.5,98.8,7693.2,3.2,Sedentary,7,Moderate
7170,74.7,96.8,96.9,5.7,Highly_Active,6,Good
7171,84.9,97.4,6741.6,6.3,Highly_Active,7,Good
7172,73.1,100.0,2391.4,2.2,Sedentary,3,Moderate
7173,64.5,97.3,8095.9,5.0,Sedentary,10,Moderate
7174,52.9,98.4,2906.7,5.3,Sedentary,8,Moderate
7175,78.2,97.5,8911.9,3.6,Highly_Active,3,Good
7176,70.5,100.0,13395.7,7.7,Highly_Active,5,Good
7177,74.4,97.4,3812.3,6.3,Sedentary,5,Good
7178,84.6,97.4,255.6,6.0,Active,6,Good
7179,75.2,100.0,445.6,5.4,Highly_Active,1,Excellent
7180,70.0,100.0,6527.3,7.0,Active,4,Good
7181,62.2,100.0,6761.3,6.3,Highly_Active,6,Good
7182,67.2,95.6,2894.1,7.0,Active,6,Good
7183,56.2,97.2,5544.0,5.0,Sedentary,3,Good
7184,81.0,93.8,2960.4,7.6,Active,3,Excellent
7185,71.0,100.0,4476.9,5.4,Highly_Active,7,Moderate
7186,87.2,98.6,2162.9,7.0,Active,7,Good
7187,45.7,99.6,3.1,0.0,Active,1,Moderate
7188,93.1,100.0,6407.7,6.5,Highly_Active,6,Good
7189,71.7,97.9,7752.6,5.8,Active,10,Moderate
7190,62.4,100.0,2340.1,9.1,Sedentary,3,Excellent
7191,70.1,99.1,11081.2,6.7,Active,5,Good
7192,72.9,96.1,2054.8,6.8,Active,5,Good
7193,0.0,96.1,14370.1,8.1,Sedentary,6,Good
7194,64.4,98.7,5220.4,4.7,Sedentary,1,Good
7195,64.3,96.8,237.2,7.8,Active,2,Excellent
7196,77.2,96.8,7796.7,8.4,Highly_Active,9,Good
7197,97.6,98.9,4211.3,8.5,Sedentary,6,Good
7198,85.3,97.7,30171.1,7.5,Highly_Active,3,Excellent
7199,76.3,95.5,13084.2,7.5,Sedentary,3,Excellent
7200,97.8,97.8,8956.2,7.4,Active,6,Good
7201,50.0,98.4,19716.6,6.9,Active,5,Good
7202,93.6,96.1,28877.2,8.8,Active,1,Excellent
7203,66.1,98.3,6309.7,7.2,Highly_Active,2,Excellent
7204,81.0,96.2,2843.8,5.5,Active,1,Excellent
7205,71.1,100.0,9915.3,6.9,Highly_Active,5,Good
7206,71.0,100.0,4234.4,7.0,Sedentary,3,Excellent
7207,98.6,95.7,5739.2,6.4,Highly_Active,4,Good
7208,80.0,97.9,12155.7,6.7,Active,10,Moderate
7209,81.8,100.0,9423.6,8.0,Sedentary,4,Excellent
7210,64.0,99.3,3132.2,4.5,Sedentary,3,Good
7211,72.4,95.3,1304.2,6.5,Highly_Active,1,Excellent
7212,98.7,100.0,229.5,3.9,Highly_Active,4,Good
7213,75.3,98.3,14588.1,5.6,Highly_Active,6,Good
7214,61.1,100.0,15146.4,6.8,Highly_Active,10,Moderate
7215,78.4,99.3,433.3,0.0,Highly_Active,9,Poor
7216,76.7,94.1,11780.7,7.2,Active,2,Excellent
7217,69.2,100.0,13445.2,6.5,Active,2,Excellent
7218,111.0,99.1,22797.6,8.2,Active,5,Excellent
7219,89.7,100.0,2475.5,6.3,Sedentary,10,Moderate
7220,61.7,99.6,2583.1,6.0,Sedentary,8,Moderate
7221,78.8,97.2,3724.5,8.9,Highly_Active,6,Good
7222,65.9,98.9,5166.2,6.9,Highly_Active,9,Moderate
7223,90.1,96.7,4514.9,7.4,Sedentary,3,Excellent
7224,53.1,99.2,3641.9,4.8,Active,8,Moderate
7225,101.5,98.6,687.7,6.2,Sedentary,4,Good
7226,95.5,100.0,10647.3,5.2,Sedentary,5,Good
7227,85.0,98.2,4352.5,5.7,Highly_Active,8,Moderate
7228,74.3,98.4,4840.8,5.4,Highly_Active,8,Moderate
7229,0.0,96.2,12832.0,6.6,Highly_Active,9,Moderate
7230,66.8,97.2,10244.9,6.0,Sedentary,3,Good
7231,59.2,95.6,515.5,6.7,Highly_Active,7,Good
7232,92.7,100.0,2802.0,6.2,Highly_Active,3,Good
7233,58.8,98.4,2828.2,7.2,Active,7,Good
7234,77.3,100.0,14995.0,8.8,Active,7,Good
7235,74.3,100.0,5095.1,7.7,Active,2,Excellent
7236,92.3,98.8,9681.1,2.2,Active,8,Moderate
7237,89.4,97.4,10278.5,2.6,Highly_Active,9,Moderate
7238,66.0,97.9,150.2,5.9,Active,8,Moderate
7239,76.9,97.7,3821.6,8.5,Highly_Active,10,Good
7240,81.5,99.1,4253.4,3.9,Active,9,Moderate
7241,64.1,97.7,8752.7,6.8,Sedentary,3,Excellent
7242,90.5,96.3,104.4,9.2,Highly_Active,4,Excellent
7243,96.5,99.0,5967.6,0.0,Highly_Active,3,Moderate
7244,64.3,98.7,7987.4,5.3,Sedentary,7,Moderate
7245,91.9,97.6,5205.2,6.3,Sedentary,7,Good
7246,70.8,100.0,13258.0,6.3,Active,3,Good
7247,85.8,98.9,3194.1,4.6,Sedentary,3,Good
7248,79.7,100.0,18348.0,6.8,Active,5,Good
7249,74.3,96.0,11510.8,6.4,Active,8,Moderate
7250,76.9,96.9,2869.4,5.6,Active,1,Excellent
7251,76.3,98.8,4817.0,8.1,Highly_Active,4,Excellent
7252,88.3,96.3,941.5,6.7,Active,4,Good
7253,60.5,95.8,2253.0,7.2,Sedentary,3,Excellent
7254,75.0,98.7,5329.3,5.2,Highly_Active,9,Moderate
7255,58.9,99.0,7997.2,5.2,Active,10,Moderate
7256,88.0,98.3,6609.2,6.3,Sedentary,4,Good
7257,78.6,97.9,1092.6,7.4,Highly_Active,3,Excellent
7258,73.9,98.4,17266.5,5.8,Sedentary,10,Moderate
7259,90.4,97.4,1094.1,7.6,Active,2,Excellent
7260,58.4,94.3,11136.6,5.7,Highly_Active,1,Excellent
7261,61.8,100.0,2687.7,5.2,Active,6,Good
7262,47.7,98.9,12293.3,6.1,Sedentary,9,Moderate
7263,92.2,100.0,5720.4,6.3,Highly_Active,7,Good
7264,79.4,97.3,15747.3,8.7,Highly_Active,4,Excellent
7265,45.0,99.0,2662.5,9.0,Active,9,Good
7266,87.7,100.0,8281.7,7.8,Highly_Active,4,Excellent
7267,80.5,100.0,6243.5,5.5,Sedentary,9,Moderate
7268,83.8,93.3,10103.4,7.2,Sedentary,3,Excellent
7269,59.6,99.3,702.2,4.5,Sedentary,8,Moderate
7270,74.5,96.8,1570.8,6.1,Sedentary,9,Moderate
7271,80.4,99.2,6666.8,3.4,Highly_Active,9,Moderate
7272,67.7,98.9,8381.0,6.0,Highly_Active,5,Good
7273,43.3,96.6,1609.5,7.8,Sedentary,1,Excellent
7274,62.4,98.5,2245.8,6.7,Sedentary,6,Good
7275,70.1,96.6,48272.6,3.3,Active,4,Moderate
7276,82.6,99.2,7612.8,7.1,Highly_Active,5,Good
7277,64.5,100.0,9892.8,7.2,Active,3,Excellent
7278,60.5,97.3,1620.8,9.4,Highly_Active,3,Excellent
7279,75.2,93.1,5855.5,8.3,Highly_Active,6,Good
7280,97.8,98.1,15954.1,6.7,Sedentary,9,Moderate
7281,58.6,97.9,10497.4,5.4,Sedentary,9,Moderate
7282,81.7,97.8,4250.6,6.4,Sedentary,9,Moderate
7283,53.7,100.0,10346.8,0.0,Sedentary,9,Poor
7284,73.2,99.4,837.6,6.5,Sedentary,2,Excellent
7285,60.7,98.0,3989.7,6.2,Highly_Active,2,Excellent
7286,83.8,100.0,9411.1,7.7,Active,9,Good
7287,77.5,97.5,6254.6,7.3,Active,5,Good
7288,72.2,97.6,2756.8,9.1,Sedentary,8,Good
7289,58.4,96.1,785.3,10.5,Active,8,Good
7290,84.9,98.6,593.9,5.1,Active,8,Moderate
7291,61.7,92.4,20024.6,5.6,Active,7,Moderate
7292,72.8,98.3,16037.2,6.6,Active,2,Excellent
7293,70.3,96.9,238.0,7.0,Highly_Active,10,Moderate
7294,84.7,98.5,24206.3,7.1,Sedentary,1,Excellent
7295,58.0,97.6,4027.5,0.0,Active,9,Poor
7296,84.1,95.0,2457.6,4.7,Highly_Active,9,Moderate
7297,55.5,96.2,12127.7,5.9,Highly_Active,2,Good
7298,92.6,100.0,21816.2,7.5,Highly_Active,7,Good
7299,71.9,100.0,9185.1,5.3,Active,7,Moderate
7300,64.1,95.4,5437.8,7.3,Sedentary,1,Excellent
7301,72.6,99.0,19273.0,5.3,Active,6,Good
7302,101.0,97.9,6388.8,7.1,Active,1,Excellent
7303,51.6,97.0,5122.4,5.2,Sedentary,10,Moderate
7304,66.3,96.3,1786.2,4.8,Active,7,Moderate
7305,92.9,98.2,8023.1,4.8,Active,7,Moderate
7306,71.2,99.3,5078.9,6.6,Sedentary,2,Excellent
7307,58.2,100.0,5537.5,5.1,Sedentary,7,Moderate
7308,76.8,96.4,7215.3,8.8,Highly_Active,5,Excellent
7309,95.6,100.0,31465.7,7.4,Sedentary,7,Good
7310,110.9,99.9,396.4,7.3,Sedentary,6,Good
7311,94.1,98.8,2366.7,3.8,Sedentary,9,Moderate
7312,56.5,97.1,201.0,4.4,Active,2,Good
7313,108.6,97.7,3744.4,2.5,Highly_Active,5,Moderate
7314,75.5,99.7,17033.1,5.7,Sedentary,6,Good
7315,82.2,95.9,7388.7,7.5,Sedentary,3,Excellent
7316,66.8,94.9,2131.2,4.6,Highly_Active,4,Good
7317,90.4,96.1,14824.4,6.4,Active,10,Moderate
7318,51.0,98.8,2138.9,6.6,Active,5,Good
7319,69.2,98.4,2145.3,5.7,Active,7,Moderate
7320,74.4,100.0,7173.6,7.2,Active,7,Good
7321,66.3,99.2,4953.2,5.4,Highly_Active,5,Good
7322,75.1,99.0,4036.1,7.0,Active,5,Good
7323,79.6,98.4,6637.5,5.7,Highly_Active,6,Good
7324,61.9,94.8,11880.1,6.9,Sedentary,9,Moderate
7325,74.9,97.1,7362.8,6.8,Highly_Active,8,Good
7326,89.9,97.7,373.6,8.6,Highly_Active,8,Good
7327,74.6,98.0,4746.4,7.4,Sedentary,6,Good
7328,94.3,97.0,5127.2,5.8,Highly_Active,7,Moderate
7329,109.7,99.2,1701.0,7.5,Highly_Active,8,Good
7330,0.0,98.9,1030.3,7.9,Active,10,Moderate
7331,70.6,100.0,30266.5,5.7,Active,3,Good
7332,85.1,96.4,120.3,7.5,Sedentary,8,Good
7333,90.5,97.4,3692.1,5.9,Sedentary,10,Moderate
7334,58.2,97.9,919.4,5.3,Sedentary,6,Good
7335,0.0,95.5,37322.1,5.9,Sedentary,7,Moderate
7336,67.1,97.4,1654.9,8.7,Active,6,Good
7337,107.4,95.0,7403.7,6.6,Highly_Active,6,Good
7338,72.0,99.4,5437.4,6.0,Highly_Active,1,Excellent
7339,67.8,97.3,8138.5,8.5,Highly_Active,1,Excellent
7340,68.1,96.0,2073.8,5.8,Highly_Active,3,Good
7341,67.7,98.2,15917.9,6.1,Sedentary,10,Moderate
7342,79.0,96.4,2349.7,8.3,Active,6,Good
7343,71.1,96.8,9711.4,5.9,Sedentary,9,Moderate
7344,46.1,98.6,2844.0,4.3,Sedentary,10,Moderate
7345,88.0,100.0,14233.8,4.4,Sedentary,7,Moderate
7346,89.1,97.8,47.6,5.0,Active,5,Good
7347,74.6,96.7,6699.2,5.6,Active,9,Moderate
7348,70.0,98.4,3828.8,6.6,Sedentary,2,Excellent
7349,66.5,98.9,2789.1,5.4,Active,7,Moderate
7350,60.3,99.6,9714.6,6.6,Sedentary,2,Excellent
7351,0.0,95.2,11096.4,6.8,Sedentary,6,Good
7352,69.1,99.1,6907.4,4.4,Sedentary,4,Good
7353,105.2,99.4,13521.5,5.1,Highly_Active,8,Moderate
7354,91.6,98.3,7689.7,8.5,Highly_Active,6,Good
7355,67.4,98.8,4680.9,7.3,Highly_Active,9,Moderate
7356,88.0,99.4,12495.8,5.5,Highly_Active,2,Good
7357,81.9,100.0,6209.0,6.5,Active,1,Excellent
7358,85.2,94.1,1451.0,4.9,Active,10,Moderate
7359,43.1,99.3,2773.8,2.8,Active,4,Moderate
7360,65.1,97.0,10092.3,7.9,Sedentary,3,Excellent
7361,72.8,96.8,9763.3,7.2,Highly_Active,4,Good
7362,60.9,100.0,5157.8,5.9,Highly_Active,3,Good
7363,65.6,95.3,11018.7,5.5,Highly_Active,7,Moderate
7364,79.8,99.8,1545.2,6.5,Active,10,Moderate
7365,112.9,97.4,26592.4,0.0,Sedentary,10,Poor
7366,54.5,97.2,7637.5,7.2,Active,4,Good
7367,56.9,100.0,17418.4,8.5,Sedentary,2,Excellent
7368,51.7,98.3,1869.2,6.9,Highly_Active,4,Good
7369,90.6,98.2,1291.7,4.3,Active,1,Good
7370,62.4,99.4,3602.4,4.6,Active,2,Good
7371,61.3,94.3,6852.9,5.5,Active,9,Moderate
7372,66.4,100.0,19031.8,6.4,Sedentary,4,Good
7373,70.1,98.5,6993.0,5.9,Highly_Active,7,Good
7374,51.8,99.0,1613.6,9.0,Highly_Active,5,Excellent
7375,53.4,96.1,6539.8,8.5,Highly_Active,2,Excellent
7376,87.5,96.2,393.2,7.4,Highly_Active,8,Good
7377,63.3,95.4,1205.2,5.8,Active,3,Good
7378,72.4,98.5,9709.6,6.9,Sedentary,9,Moderate
7379,93.8,98.7,3880.0,7.7,Active,3,Excellent
7380,54.9,98.5,18444.5,0.0,Active,2,Moderate
7381,84.5,99.7,562.6,9.2,Highly_Active,10,Good
7382,40.0,98.4,11903.9,0.0,Sedentary,9,Poor
7383,75.3,97.1,16961.2,0.0,Highly_Active,2,Moderate
7384,56.6,97.3,8166.9,6.0,Sedentary,2,Excellent
7385,65.7,97.8,21850.2,6.5,Sedentary,10,Moderate
7386,76.6,97.0,2956.0,8.2,Sedentary,10,Moderate
7387,77.3,95.9,4129.8,5.7,Active,2,Good
7388,65.2,99.8,13064.6,5.3,Highly_Active,4,Good
7389,86.6,99.7,10150.7,5.7,Active,3,Good
7390,61.6,99.2,13209.1,6.9,Sedentary,9,Moderate
7391,76.7,99.5,602.0,5.7,Highly_Active,6,Good
7392,87.9,100.0,3423.2,4.6,Active,6,Moderate
7393,61.8,100.0,4954.9,0.0,Sedentary,6,Moderate
7394,81.8,96.2,6551.8,6.4,Active,2,Excellent
7395,92.2,97.8,4341.4,8.0,Active,2,Excellent
7396,73.2,100.0,1734.8,7.1,Active,6,Good
7397,56.7,99.9,3760.6,6.3,Highly_Active,10,Moderate
7398,92.8,96.1,2849.5,8.5,Sedentary,2,Excellent
7399,82.0,95.0,7966.1,8.2,Active,1,Excellent
7400,76.6,97.2,1036.0,6.5,Sedentary,4,Good
7401,64.6,95.4,8772.0,6.7,Sedentary,2,Excellent
7402,85.5,99.8,3232.9,5.9,Sedentary,7,Good
7403,63.0,93.9,8458.6,7.7,Active,5,Good
7404,69.5,99.5,2539.1,6.9,Highly_Active,3,Excellent
7405,67.0,98.5,7358.3,7.0,Sedentary,5,Good
7406,63.8,94.9,13592.1,8.5,Highly_Active,9,Good
7407,0.0,96.9,4273.7,6.0,Sedentary,7,Good
7408,47.9,95.8,4393.0,0.0,Highly_Active,6,Moderate
7409,68.0,96.8,3186.9,8.7,Highly_Active,10,Good
7410,63.4,96.3,611.5,5.3,Active,5,Good
7411,73.6,97.9,24881.1,3.9,Sedentary,8,Moderate
7412,67.2,97.7,13224.1,8.2,Active,1,Excellent
7413,63.6,97.3,2205.8,5.5,Sedentary,5,Good
7414,88.3,100.0,2079.5,4.8,Sedentary,7,Moderate
7415,88.7,100.0,236.1,7.4,Sedentary,1,Excellent
7416,76.8,100.0,3952.8,10.8,Highly_Active,8,Excellent
7417,83.9,100.0,330.8,6.0,Sedentary,7,Good
7418,49.3,99.0,1054.3,5.6,Active,5,Good
7419,68.3,99.4,28916.2,7.5,Sedentary,6,Good
7420,66.2,98.7,3319.8,5.5,Highly_Active,8,Moderate
7421,75.8,97.3,4613.1,6.6,Active,8,Moderate
7422,95.5,100.0,1114.2,7.0,Sedentary,4,Good
7423,63.7,100.0,6628.6,7.4,Highly_Active,3,Excellent
7424,61.9,95.7,938.2,7.9,Active,2,Excellent
7425,86.4,97.0,981.0,7.4,Highly_Active,8,Good
7426,71.5,98.2,1608.2,5.0,Active,5,Good
7427,89.1,96.9,1744.6,6.2,Highly_Active,7,Good
7428,87.4,95.5,6494.5,7.3,Sedentary,3,Excellent
7429,50.0,99.4,3274.8,5.2,Active,4,Good
7430,85.5,98.4,10039.2,4.1,Highly_Active,6,Moderate
7431,84.1,99.9,2153.8,7.6,Sedentary,5,Good
7432,105.4,96.8,16190.3,8.6,Active,8,Good
7433,69.4,98.0,1579.4,0.0,Active,3,Moderate
7434,0.0,99.6,15281.6,5.5,Active,5,Good
7435,76.6,97.6,2844.2,5.5,Active,1,Excellent
7436,48.2,96.0,3122.8,7.2,Highly_Active,6,Good
7437,100.8,100.0,5009.6,5.6,Active,5,Good
7438,85.9,100.0,6442.8,7.7,Sedentary,3,Excellent
7439,85.8,99.0,16080.3,0.0,Sedentary,9,Poor
7440,256.0,98.4,8287.7,4.2,Highly_Active,10,Moderate
7441,48.5,100.0,5171.2,5.0,Active,7,Moderate
7442,92.2,98.6,3368.5,6.6,Highly_Active,4,Good
7443,71.1,99.1,7816.8,7.2,Sedentary,9,Moderate
7444,58.5,97.3,1474.7,5.9,Highly_Active,7,Good
7445,67.5,96.4,1301.4,6.7,Active,7,Good
7446,100.7,97.4,383.3,5.1,Active,10,Moderate
7447,72.4,96.1,2524.6,5.1,Highly_Active,5,Good
7448,77.9,95.7,17770.4,3.8,Sedentary,6,Moderate
7449,59.0,100.0,7075.0,3.9,Sedentary,4,Good
7450,76.6,98.3,6112.5,8.4,Active,1,Excellent
7451,77.9,98.9,7955.0,5.2,Highly_Active,7,Moderate
7452,79.6,98.8,10536.2,8.7,Highly_Active,4,Excellent
7453,72.0,92.8,3849.1,7.5,Highly_Active,6,Good
7454,75.3,98.9,20993.1,7.1,Active,3,Excellent
7455,67.5,98.3,3920.9,8.7,Sedentary,1,Excellent
7456,78.8,100.0,7649.4,5.0,Active,3,Good
7457,86.9,98.5,6285.8,8.3,Highly_Active,6,Good
7458,73.6,96.0,7852.0,7.0,Active,4,Good
7459,81.8,98.8,11516.4,6.4,Active,4,Good
7460,71.2,99.2,1259.9,8.6,Highly_Active,5,Excellent
7461,73.3,100.0,16900.5,6.9,Sedentary,3,Excellent
7462,49.6,100.0,6989.0,6.6,Active,7,Good
7463,89.5,94.7,8133.4,7.7,Sedentary,6,Good
7464,83.0,100.0,3843.9,0.0,Highly_Active,7,Poor
7465,84.0,99.8,6428.5,7.1,Active,9,Moderate
7466,99.7,93.0,1174.8,5.9,Sedentary,5,Good
7467,74.6,97.0,2057.8,5.8,Sedentary,4,Good
7468,81.1,100.0,2772.1,0.0,Sedentary,2,Moderate
7469,85.0,97.6,23514.5,5.1,Sedentary,4,Good
7470,81.1,98.1,259.3,5.4,Highly_Active,8,Moderate
7471,73.2,100.0,3755.9,3.4,Highly_Active,5,Moderate
7472,97.1,98.8,3557.9,5.8,Highly_Active,8,Moderate
7473,83.8,100.0,457.7,5.8,Sedentary,6,Good
7474,79.0,96.9,6743.9,6.2,Active,1,Excellent
7475,70.3,98.6,1997.4,0.0,Highly_Active,9,Poor
7476,84.4,98.0,2693.6,5.5,Sedentary,4,Good
7477,60.7,99.7,11536.9,8.5,Sedentary,1,Excellent
7478,68.5,95.5,1313.7,6.5,Sedentary,6,Good
7479,76.1,100.0,18691.8,4.9,Active,7,Moderate
7480,96.3,94.2,10206.0,8.4,Highly_Active,10,Moderate
7481,91.9,100.0,13212.6,5.2,Active,1,Excellent
7482,77.5,99.1,8653.5,6.1,Highly_Active,6,Good
7483,84.1,98.7,2115.4,7.1,Sedentary,2,Excellent
7484,101.2,94.0,4045.1,5.8,Active,9,Moderate
7485,89.1,98.9,5716.5,5.9,Sedentary,7,Good
7486,77.0,98.2,672.0,3.5,Highly_Active,10,Moderate
7487,68.3,99.1,4524.9,0.0,Highly_Active,7,Poor
7488,82.3,100.0,6398.3,8.5,Highly_Active,9,Good
7489,67.3,99.1,9748.9,5.2,Highly_Active,4,Good
7490,70.8,100.0,8595.3,6.4,Highly_Active,4,Good
7491,75.7,97.4,2947.6,5.6,Sedentary,10,Moderate
7492,63.1,99.0,4419.4,10.3,Highly_Active,1,Excellent
7493,93.4,98.2,18868.4,6.2,Active,9,Moderate
7494,80.0,100.0,1742.4,7.5,Active,1,Excellent
7495,89.8,99.3,1835.9,8.2,Sedentary,8,Good
7496,61.6,100.0,4584.5,8.2,Sedentary,2,Excellent
7497,89.4,100.0,5323.6,5.3,Active,9,Moderate
7498,81.6,98.0,8772.7,4.9,Sedentary,1,Good
7499,88.4,97.0,22026.9,8.1,Sedentary,7,Good
7500,80.1,97.0,8038.3,6.6,Sedentary,1,Excellent
7501,67.4,97.5,1690.9,3.9,Sedentary,3,Good
7502,78.9,100.0,5607.7,8.3,Sedentary,5,Excellent
7503,63.6,100.0,2742.3,5.9,Active,1,Excellent
7504,56.7,100.0,1971.5,7.8,Sedentary,3,Excellent
7505,110.3,100.0,5905.2,5.9,Highly_Active,9,Moderate
7506,68.8,99.1,1652.2,6.3,Active,5,Good
7507,58.6,100.0,22.0,6.6,Active,1,Excellent
7508,56.6,97.5,7906.7,7.3,Sedentary,3,Excellent
7509,85.2,98.3,20852.9,6.7,Active,4,Good
7510,84.9,93.9,5432.8,3.3,Active,6,Moderate
7511,60.5,97.1,33590.2,6.3,Sedentary,9,Moderate
7512,63.2,98.9,4809.6,7.9,Highly_Active,3,Excellent
7513,67.9,98.6,1098.7,7.3,Highly_Active,5,Good
7514,71.4,98.7,19138.9,6.6,Highly_Active,5,Good
7515,69.4,98.7,21687.5,5.4,Sedentary,3,Good
7516,71.3,98.4,4991.4,8.5,Active,3,Excellent
7517,80.5,98.6,6757.2,7.7,Highly_Active,5,Good
7518,93.7,98.5,7478.8,5.8,Sedentary,4,Good
7519,97.8,96.5,15760.2,6.3,Highly_Active,5,Good
7520,0.0,99.7,9117.6,6.4,Active,3,Good
7521,101.2,99.2,215.9,5.8,Sedentary,3,Good
7522,61.8,99.9,1310.0,6.0,Highly_Active,1,Excellent
7523,40.0,94.3,5009.6,5.4,Sedentary,9,Moderate
