user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level
7791,78.6,96.6,2181.2,5.2,Active,3
7792,71.3,97.6,8711.4,4.5,Highly_Active,3
7793,84.0,99.2,11099.2,0.0,Active,1
7794,94.9,98.2,3417.0,7.4,Sedentary,8
7795,64.8,94.7,4613.9,0.0,Highly_Active,10
7796,91.2,98.9,618.6,6.6,Sedentary,4
7797,84.7,98.6,6717.0,6.8,Sedentary,6
7798,47.8,99.5,101.8,8.9,Active,2
7799,62.0,96.6,845.4,6.9,Active,7
7800,71.6,99.7,4543.8,7.7,Active,2
7801,43.4,98.2,1286.8,7.1,Sedentary,8
7802,90.8,98.4,9226.9,4.8,Sedentary,10
7803,76.4,100.0,5800.1,6.8,Sedentary,1
7804,82.7,94.7,8428.2,0.0,Sedentary,8
7805,86.2,95.3,2018.9,0.0,Active,6
7806,74.3,99.4,10625.7,7.5,Sedentary,10
7807,77.5,97.6,1936.5,6.7,Sedentary,9
7808,93.0,97.7,563.9,6.3,Sedentary,1
7809,60.8,99.4,957.5,6.8,Sedentary,3
7810,102.1,100.0,18105.9,5.4,Sedentary,1
7811,79.3,97.9,21411.5,5.1,Active,5
7812,76.8,97.1,4901.5,9.5,Active,3
7813,64.0,98.7,6814.1,4.1,Active,6
7814,59.9,98.0,5831.1,0.0,Active,9
7815,66.4,99.8,87.5,8.5,Highly_Active,9
7816,98.6,97.6,5055.8,9.6,Sedentary,7
7817,70.8,99.2,8868.5,6.4,Active,8
7818,85.8,97.8,4038.9,6.9,Active,7
7819,68.5,100.0,3401.3,9.8,Highly_Active,10
7820,54.5,98.6,8800.0,6.0,Active,9
7821,78.1,98.9,4141.3,6.7,Sedentary,6
7822,0.0,96.8,6071.0,6.4,Sedentary,10
7823,91.0,100.0,3788.6,7.1,Highly_Active,2
7824,68.5,94.8,1190.6,8.8,Active,7
7825,98.6,100.0,1895.9,7.8,Active,8
7826,59.8,94.4,13956.5,4.6,Sedentary,10
7827,67.9,97.8,8552.8,5.7,Active,4
7828,47.2,99.1,4393.8,9.0,Sedentary,1
7829,86.9,99.6,5313.5,6.9,Sedentary,2
7830,0.0,94.0,22632.8,7.7,Active,3
7831,57.8,98.3,2592.8,5.8,Active,3
7832,71.3,95.7,10408.5,8.3,Sedentary,3
7833,77.0,97.8,18244.1,0.0,Active,3
7834,83.9,96.0,7914.8,8.1,Highly_Active,10
7835,79.0,96.8,16617.1,6.7,Sedentary,2
7836,75.9,94.0,2537.6,6.2,Highly_Active,2
7837,101.4,100.0,2037.9,6.0,Active,7
7838,66.2,96.2,1760.6,5.6,Highly_Active,9
7839,73.4,100.0,8340.9,5.3,Highly_Active,2
7840,93.4,99.6,7500.6,8.7,Active,4
7841,0.0,97.9,2725.0,7.9,Active,3
7842,66.5,100.0,355.7,5.8,Active,1
7843,50.3,97.6,2852.6,6.8,Highly_Active,4
7844,77.2,96.7,26937.8,7.8,Highly_Active,2
7845,74.4,97.7,10285.0,7.0,Active,5
7846,83.7,100.0,16572.1,2.7,Sedentary,4
7847,74.5,100.0,381.0,7.2,Active,9
7848,76.8,96.8,2847.5,5.0,Active,4
7849,91.4,95.4,1238.8,6.2,Sedentary,7
7850,57.0,97.5,10815.4,6.1,Sedentary,10
7851,68.5,95.6,14999.9,5.0,Sedentary,7
7852,59.2,100.0,14314.0,5.8,Sedentary,8
7853,66.8,100.0,6800.0,7.3,Sedentary,4
7854,0.0,95.1,1866.3,4.5,Active,6
7855,53.8,97.8,1607.5,0.0,Active,7
7856,78.4,97.0,596.9,4.7,Sedentary,4
7857,52.0,98.0,8987.7,6.1,Active,6
7858,74.9,100.0,744.6,4.2,Highly_Active,9
7859,98.8,98.2,527.1,7.5,Sedentary,5
7860,86.0,98.2,7465.9,5.9,Highly_Active,4
7861,75.4,98.5,15549.1,5.8,Highly_Active,7
7862,76.6,100.0,12795.6,3.5,Sedentary,5
7863,78.1,94.7,9265.6,5.4,Active,1
7864,75.0,98.3,1878.0,7.5,Highly_Active,9
7865,52.3,100.0,29405.6,6.5,Active,4
7866,51.7,97.7,3016.7,6.0,Highly_Active,1
7867,78.2,97.9,2594.5,6.6,Highly_Active,10
7868,91.5,97.1,860.1,5.2,Sedentary,4
7869,44.7,97.1,14769.8,5.3,Sedentary,1
7870,86.7,99.7,1037.8,7.7,Sedentary,10
7871,81.6,100.0,1590.2,4.6,Active,5
7872,62.6,97.6,2932.9,5.6,Active,5
7873,68.1,99.0,5622.1,8.7,Sedentary,6
7874,0.0,99.1,2286.4,9.6,Active,5
7875,53.5,99.6,24134.2,6.9,Active,9
7876,61.7,100.0,5722.0,7.3,Active,5
7877,77.0,95.9,4434.2,6.5,Sedentary,6
7878,99.8,98.3,14279.7,6.7,Highly_Active,5
7879,97.8,99.8,12797.7,6.6,Sedentary,8
7880,78.7,94.1,4833.7,9.9,Active,6
7881,93.8,96.3,11966.3,4.7,Active,2
7882,51.1,96.4,16074.2,7.8,Sedentary,2
7883,72.4,97.8,4422.8,7.5,Sedentary,8
7884,100.4,96.5,3358.8,5.8,Highly_Active,2
7885,54.3,100.0,6750.2,9.2,Highly_Active,3
7886,81.6,96.7,8198.9,9.2,Highly_Active,3
7887,60.7,98.6,1777.0,4.1,Highly_Active,5
7888,50.5,97.0,10990.5,6.3,Highly_Active,1
7889,84.8,95.8,2067.3,9.3,Active,3
7890,55.3,100.0,613.6,5.2,Sedentary,9
7891,72.2,98.0,10475.1,5.6,Active,4
7892,43.4,100.0,2524.7,5.9,Sedentary,4
7893,86.7,100.0,2175.9,6.5,Highly_Active,3
7894,77.4,97.0,443.2,4.9,Sedentary,2
7895,74.5,97.2,9480.3,5.4,Sedentary,10
7896,88.5,97.6,15685.7,4.0,Sedentary,7
7897,82.7,97.2,9003.0,7.3,Active,10
7898,85.1,97.9,2437.3,4.3,Highly_Active,3
7899,102.5,99.5,853.6,7.4,Sedentary,7
7900,83.4,98.1,1602.5,7.7,Sedentary,8
7901,59.1,99.6,1937.9,6.9,Active,2
7902,60.6,95.5,18436.5,6.4,Highly_Active,8
7903,82.5,100.0,2673.6,9.4,Sedentary,3
7904,65.2,97.3,10781.5,5.0,Active,2
7905,78.4,97.2,5396.3,9.9,Sedentary,7
7906,74.2,95.6,15993.3,6.0,Highly_Active,5
7907,0.0,96.0,3993.9,6.3,Active,6
7908,61.8,95.7,8732.3,7.4,Active,3
7909,74.1,98.6,3276.8,6.4,Sedentary,3
7910,63.0,99.8,2741.8,8.3,Active,10
7911,40.8,97.9,16734.5,7.1,Active,7
7912,81.4,98.6,17025.8,6.0,Active,5
7913,88.6,100.0,1223.4,4.6,Active,8
7914,81.8,96.0,7083.9,5.1,Highly_Active,8
7915,65.4,97.4,6323.8,5.3,Highly_Active,8
7916,86.4,99.9,4283.0,5.7,Highly_Active,10
7917,115.4,100.0,1098.9,7.8,Sedentary,7
7918,70.7,99.5,1444.6,5.1,Active,2
7919,62.6,97.7,5858.7,4.5,Sedentary,6
7920,51.2,98.4,2351.8,8.5,Active,1
7921,63.2,99.4,36109.2,5.9,Highly_Active,10
7922,82.0,97.1,548.0,7.0,Highly_Active,5
7923,84.6,100.0,5067.8,6.3,Active,1
7924,53.4,100.0,8051.2,0.0,Active,3
7925,49.5,99.0,12308.8,6.6,Sedentary,7
7926,72.1,97.9,21529.7,7.5,Sedentary,3
7927,82.4,99.8,2960.0,9.7,Sedentary,1
7928,77.4,97.0,17910.1,6.7,Sedentary,4
7929,83.2,98.7,2376.8,6.2,Sedentary,1
7930,75.2,97.0,21769.2,5.4,Highly_Active,8
7931,63.7,98.9,6085.1,0.0,Active,5
7932,67.0,97.6,3655.3,6.4,Highly_Active,3
7933,61.5,97.5,10887.6,6.9,Active,3
7934,67.5,97.7,23227.0,6.7,Sedentary,10
7935,97.5,97.2,1536.3,6.1,Active,6
7936,103.8,100.0,1281.2,3.7,Highly_Active,1
7937,70.1,98.5,544.7,5.7,Active,5
7938,106.9,95.6,2646.0,5.2,Active,4
7939,67.0,96.1,4220.2,7.6,Active,6
7940,86.8,99.4,2974.7,7.2,Sedentary,4
7941,62.2,100.0,2757.1,7.6,Sedentary,6
7942,88.6,99.1,8033.1,7.4,Sedentary,8
7943,76.7,97.6,1251.3,7.3,Sedentary,6
7944,79.5,96.7,5609.2,5.3,Highly_Active,6
7945,50.6,97.4,12132.0,6.7,Highly_Active,1
7946,64.3,96.8,777.0,7.8,Highly_Active,5
7947,55.8,100.0,15236.9,8.8,Active,8
7948,89.3,96.7,2208.1,9.4,Highly_Active,10
7949,57.9,98.1,57.5,5.2,Active,5
7950,83.4,98.6,4481.9,6.6,Sedentary,9
7951,91.7,99.2,3562.5,7.3,Active,5
7952,56.8,98.3,1217.6,5.1,Sedentary,9
7953,88.6,98.5,1629.9,5.8,Highly_Active,3
7954,70.7,95.3,7858.2,8.1,Sedentary,2
7955,74.0,95.5,16305.7,7.8,Sedentary,8
7956,50.3,98.3,23115.1,6.2,Sedentary,2
7957,94.0,100.0,1902.0,6.9,Sedentary,1
7958,79.0,97.7,1332.1,7.7,Sedentary,9
7959,93.7,98.0,22756.9,7.2,Active,1
7960,64.2,96.9,1641.3,7.6,Highly_Active,4
7961,76.4,97.8,3370.4,9.5,Sedentary,7
7962,72.3,95.0,897.1,3.4,Sedentary,8
7963,74.3,98.7,1876.0,7.2,Sedentary,7
7964,100.8,98.6,1409.5,4.4,Sedentary,4
7965,80.8,98.2,16628.9,6.0,Sedentary,6
7966,74.6,95.8,1019.7,8.6,Highly_Active,6
7967,69.2,95.9,2673.4,8.6,Sedentary,9
7968,81.1,98.3,5142.7,6.7,Highly_Active,6
7969,86.4,100.0,7718.6,5.6,Sedentary,1
7970,67.9,100.0,6923.6,8.2,Highly_Active,6
7971,81.9,99.6,14610.3,8.4,Sedentary,1
7972,52.3,97.9,1602.1,6.6,Sedentary,10
7973,80.7,98.8,18208.3,3.6,Active,9
7974,98.7,98.2,26846.7,0.0,Highly_Active,5
7975,101.8,97.9,8774.5,6.8,Sedentary,3
7976,96.7,100.0,339.8,3.1,Highly_Active,2
7977,86.2,98.5,942.6,4.7,Sedentary,1
7978,69.2,100.0,4375.8,6.1,Active,2
7979,79.4,96.4,2957.8,7.0,Sedentary,8
7980,80.1,99.6,799.9,6.1,Highly_Active,3
7981,59.8,97.1,4498.8,9.3,Sedentary,4
7982,91.8,96.1,38831.5,0.0,Active,4
7983,100.4,95.0,388.3,5.3,Sedentary,3
7984,48.6,95.8,4725.6,6.4,Sedentary,2
7985,90.1,99.2,4403.4,6.0,Highly_Active,6
7986,75.4,100.0,1124.1,6.8,Sedentary,2
7987,74.7,99.5,21892.2,7.9,Highly_Active,3
7988,60.1,97.3,3589.6,7.7,Sedentary,3
7989,79.4,98.0,2005.8,9.0,Sedentary,7
7990,101.1,98.1,7073.3,7.0,Sedentary,5
7991,71.0,100.0,5123.8,4.5,Highly_Active,1
7992,61.8,97.9,8535.5,0.0,Sedentary,7
7993,40.7,100.0,5286.7,7.8,Active,9
7994,75.5,98.0,509.4,6.5,Sedentary,3
7995,56.7,93.9,12594.7,5.0,Sedentary,5
7996,85.6,99.2,1153.2,6.4,Sedentary,9
7997,69.9,95.3,1261.6,5.0,Active,9
7998,59.5,100.0,4846.9,6.3,Active,7
7999,42.8,99.2,9122.7,7.2,Active,1
8000,67.0,100.0,2571.9,5.7,Active,5
8001,52.9,100.0,3864.0,8.5,Active,4
8002,83.3,100.0,9084.7,6.9,Highly_Active,4
8003,62.8,94.7,8460.4,8.1,Sedentary,7
8004,75.2,97.7,1576.5,2.7,Active,8
8005,93.4,95.2,10843.9,5.9,Sedentary,8
8006,63.4,100.0,5734.9,4.6,Highly_Active,8
8007,43.7,100.0,7925.5,5.8,Sedentary,3
8008,98.7,96.0,1381.9,7.3,Highly_Active,8
8009,58.8,99.0,2513.3,6.9,Sedentary,3
8010,84.4,97.0,11315.7,10.0,Active,1
8011,78.5,99.3,16921.3,5.3,Highly_Active,5
8012,57.0,94.2,9651.1,7.8,Sedentary,4
8013,74.2,95.9,1992.8,6.1,Highly_Active,8
8014,86.6,93.9,5744.8,5.2,Active,4
8015,46.1,96.6,966.9,4.8,Sedentary,7
8016,79.9,96.2,13435.9,5.1,Active,4
8017,90.4,95.9,8288.8,7.1,Sedentary,7
8018,45.8,96.4,7675.6,4.5,Highly_Active,9
8019,51.1,97.7,2266.8,5.8,Sedentary,1
8020,61.2,97.1,4988.6,5.7,Sedentary,9
8021,58.2,97.8,4751.6,6.4,Highly_Active,5
8022,74.3,95.6,8148.7,5.4,Highly_Active,4
8023,57.4,94.5,3496.1,5.5,Highly_Active,7
8024,81.3,100.0,5016.8,6.3,Highly_Active,8
8025,53.5,96.2,130.3,8.6,Highly_Active,1
8026,68.6,100.0,7568.3,5.0,Sedentary,2
8027,0.0,100.0,3124.1,4.2,Active,1
8028,91.4,100.0,25683.8,6.6,Highly_Active,7
8029,77.0,100.0,3433.6,7.7,Active,3
8030,70.2,98.4,12410.5,6.4,Sedentary,1
8031,58.4,97.3,1900.6,8.3,Active,3
8032,0.0,97.4,4903.6,6.7,Active,4
8033,75.1,100.0,8269.1,4.4,Highly_Active,2
8034,0.0,96.6,8189.9,7.1,Active,8
8035,0.0,94.9,20541.4,9.5,Highly_Active,6
8036,73.2,98.7,93.1,5.2,Active,9
8037,93.9,95.9,5271.3,6.0,Active,7
8038,64.5,97.9,7165.7,6.6,Highly_Active,8
8039,67.3,96.2,160.4,9.6,Sedentary,6
8040,72.1,99.1,6534.6,5.2,Sedentary,6
8041,0.0,97.5,13961.3,7.1,Active,7
8042,79.1,96.8,4395.7,8.5,Sedentary,9
8043,65.9,98.6,62041.0,5.6,Active,8
8044,79.2,100.0,4714.0,7.3,Highly_Active,1
8045,51.5,96.3,6236.5,3.5,Highly_Active,6
8046,72.3,100.0,1950.6,7.8,Highly_Active,10
8047,61.4,92.6,6512.1,5.9,Highly_Active,4
8048,87.6,98.8,19204.9,8.5,Sedentary,1
8049,66.8,100.0,12066.2,9.3,Sedentary,7
8050,50.9,99.4,995.5,7.5,Sedentary,6
8051,68.4,93.7,5006.1,5.8,Highly_Active,1
8052,67.0,100.0,3897.1,8.1,Sedentary,8
8053,98.2,99.2,3684.0,4.5,Sedentary,5
8054,95.3,98.7,16023.6,8.1,Active,5
8055,76.7,96.8,9811.7,7.6,Active,9
8056,73.3,99.2,10538.3,6.4,Highly_Active,6
8057,108.9,98.2,52359.7,8.3,Sedentary,10
8058,95.4,100.0,9864.3,9.6,Highly_Active,2
8059,101.2,96.6,9970.8,4.1,Sedentary,8
8060,72.5,99.9,658.8,5.3,Sedentary,1
8061,94.3,99.1,1240.7,8.9,Active,8
8062,91.3,99.0,7535.2,7.0,Highly_Active,8
8063,88.1,97.0,4201.0,5.1,Sedentary,10
8064,74.8,99.9,3609.5,5.8,Active,7
8065,66.4,98.0,1044.7,9.5,Active,1
8066,47.3,95.4,3208.8,7.9,Sedentary,2
8067,84.4,97.2,29284.5,6.3,Highly_Active,6
8068,70.6,100.0,2980.3,5.1,Sedentary,4
8069,92.4,100.0,12318.8,7.7,Highly_Active,7
8070,89.1,98.6,8698.4,5.2,Active,2
8071,92.3,100.0,6248.4,6.4,Sedentary,5
8072,89.3,96.0,5720.7,6.9,Active,10
8073,101.8,94.4,1393.6,8.9,Active,5
8074,70.3,99.2,1283.6,4.9,Highly_Active,8
8075,79.6,98.3,10684.0,4.7,Highly_Active,7
8076,67.8,97.6,10947.0,7.2,Active,9
8077,97.2,95.9,13695.5,3.6,Highly_Active,5
8078,0.0,97.4,516.9,6.8,Highly_Active,6
8079,57.2,94.1,1373.6,6.1,Active,2
8080,79.7,100.0,969.0,7.1,Sedentary,5
8081,55.2,99.8,7033.6,5.8,Highly_Active,4
8082,80.3,98.2,19351.5,6.6,Active,4
8083,63.0,99.5,111.2,4.9,Sedentary,4
8084,97.9,97.4,3702.0,7.0,Sedentary,3
8085,0.0,100.0,3650.3,0.0,Sedentary,5
8086,69.3,96.7,17250.8,5.5,Active,6
8087,105.4,97.4,12704.5,6.2,Active,6
8088,55.9,98.3,4091.8,7.5,Active,4
8089,76.9,97.7,32445.4,7.3,Highly_Active,1
8090,94.5,97.4,11275.6,5.1,Highly_Active,2
8091,70.1,95.3,3474.4,5.1,Sedentary,8
8092,63.2,100.0,30123.4,7.8,Active,4
8093,88.5,98.5,1680.3,6.3,Active,8
8094,70.0,96.4,1341.3,5.3,Highly_Active,4
8095,79.2,96.7,2431.6,7.4,Highly_Active,9
8096,60.4,100.0,1155.2,6.4,Sedentary,4
8097,61.5,99.9,9257.7,3.9,Active,8
8098,84.6,96.1,16455.1,5.5,Sedentary,2
8099,98.3,100.0,2508.0,6.9,Active,10
8100,76.6,97.0,2378.6,5.4,Sedentary,1
8101,69.8,97.3,11549.0,5.7,Sedentary,7
8102,82.9,98.0,2696.2,4.8,Sedentary,6
8103,67.1,100.0,14027.6,8.8,Highly_Active,1
8104,78.8,99.3,2544.9,0.0,Sedentary,9
8105,57.6,96.7,16603.3,7.7,Highly_Active,7
8106,84.2,97.8,15708.2,8.0,Active,7
8107,68.6,100.0,5252.4,7.3,Highly_Active,3
8108,96.4,95.3,2899.0,7.3,Highly_Active,10
8109,70.4,97.4,6558.9,6.4,Sedentary,8
8110,93.9,96.9,3637.9,4.7,Highly_Active,5
8111,40.0,98.1,16307.1,5.6,Sedentary,2
8112,86.1,93.6,1988.8,6.2,Highly_Active,10
8113,66.6,100.0,20746.7,2.7,Sedentary,7
8114,69.0,98.0,5870.3,5.0,Active,10
8115,0.0,97.1,51.4,0.0,Highly_Active,6
8116,79.6,95.5,4382.2,4.7,Highly_Active,6
8117,75.6,100.0,9090.9,6.4,Sedentary,10
8118,57.5,96.7,2921.4,2.6,Highly_Active,5
8119,67.8,99.5,4691.9,4.9,Active,8
8120,73.7,97.0,2892.7,5.4,Active,7
8121,74.8,97.8,9849.1,7.3,Active,5
8122,85.1,96.7,11769.6,4.9,Sedentary,6
8123,71.7,97.0,10804.2,8.7,Highly_Active,10
8124,48.1,97.5,4672.7,7.6,Active,1
8125,63.4,98.3,3754.7,5.7,Highly_Active,5
8126,79.0,99.3,8522.5,6.7,Highly_Active,4
8127,87.3,95.4,7077.6,6.5,Highly_Active,10
8128,94.4,95.5,2232.4,4.2,Highly_Active,4
8129,77.1,100.0,5849.7,7.1,Sedentary,1
8130,0.0,98.1,4779.4,5.2,Sedentary,4
8131,87.3,98.7,25615.2,6.1,Highly_Active,3
8132,63.1,99.3,1051.2,4.4,Active,10
8133,82.2,97.7,2617.6,5.4,Highly_Active,5
8134,74.6,98.6,26107.4,7.2,Highly_Active,3
8135,43.7,95.4,139.1,6.0,Sedentary,3
8136,104.8,99.4,10066.1,7.6,Sedentary,3
8137,56.0,96.9,3665.5,5.2,Highly_Active,6
8138,78.2,98.3,1439.1,5.7,Sedentary,9
8139,64.0,98.2,726.2,5.6,Sedentary,10
8140,59.8,94.0,2747.8,5.2,Active,9
8141,66.8,99.0,1111.4,6.0,Active,8
8142,94.6,98.6,9414.1,6.2,Highly_Active,1
8143,59.7,99.7,13215.1,6.3,Active,5
8144,0.0,97.7,5635.0,8.5,Sedentary,4
8145,71.4,99.3,3111.5,4.6,Sedentary,6
8146,75.0,100.0,10183.5,6.7,Sedentary,6
8147,64.1,95.8,357.4,7.6,Sedentary,5
8148,82.9,99.6,4298.8,7.4,Sedentary,5
8149,40.0,96.5,6333.3,6.3,Active,10
8150,78.4,94.2,847.0,5.6,Active,7
8151,70.2,95.2,15431.5,3.3,Highly_Active,7
8152,89.8,95.2,10454.1,7.1,Sedentary,9
8153,98.2,100.0,4009.8,4.1,Sedentary,5
8154,71.3,98.7,12836.1,6.6,Sedentary,1
8155,86.1,100.0,3361.9,7.8,Sedentary,8
8156,86.4,95.1,9.1,7.1,Sedentary,2
8157,59.0,100.0,18685.6,6.3,Active,5
8158,65.4,94.0,4600.0,4.8,Highly_Active,5
8159,81.8,98.2,4395.9,6.6,Highly_Active,2
8160,72.9,98.3,743.7,4.5,Sedentary,9
8161,59.0,98.8,1776.5,6.6,Sedentary,2
8162,60.8,99.4,762.1,8.3,Sedentary,7
8163,89.9,100.0,4762.5,6.2,Sedentary,2
8164,80.3,100.0,499.4,5.2,Sedentary,5
8165,68.4,95.9,2082.0,7.7,Highly_Active,9
8166,71.0,98.8,1105.7,3.8,Highly_Active,1
8167,67.8,98.8,5005.1,8.0,Highly_Active,7
8168,40.0,100.0,489.0,5.0,Active,3
8169,98.4,98.4,6041.1,4.7,Active,6
8170,65.7,100.0,18891.1,5.6,Active,7
8171,90.0,98.0,773.5,9.0,Active,7
8172,91.4,95.6,1514.3,5.5,Highly_Active,1
8173,91.5,97.4,28982.9,6.3,Sedentary,6
8174,82.8,100.0,2992.8,7.8,Active,7
8175,77.1,98.2,14550.2,8.2,Active,3
8176,96.0,96.8,2307.7,5.1,Highly_Active,10
8177,53.4,98.9,11373.6,6.9,Sedentary,8
8178,76.0,96.1,20138.7,8.8,Active,3
8179,86.2,99.0,930.8,4.8,Sedentary,3
8180,71.2,98.5,2609.0,6.5,Active,9
8181,44.5,100.0,1000.9,7.1,Active,2
8182,71.7,94.5,2730.5,5.8,Active,6
8183,61.1,98.5,12116.9,6.3,Sedentary,1
8184,65.2,98.6,6174.8,5.5,Sedentary,3
8185,69.2,100.0,1511.5,6.6,Highly_Active,1
8186,97.8,97.2,120.8,8.9,Active,3
8187,82.8,99.6,6693.9,5.3,Sedentary,3
8188,73.2,96.8,12463.6,7.2,Sedentary,5
8189,84.4,100.0,338.3,5.5,Active,8
8190,84.7,100.0,554.6,4.3,Active,3
8191,69.0,95.3,5531.9,0.0,Highly_Active,4
8192,65.3,93.2,14084.3,6.8,Highly_Active,5
8193,61.5,97.3,8456.7,8.2,Active,2
8194,48.1,100.0,1062.0,6.5,Sedentary,9
8195,83.0,100.0,5973.9,6.9,Active,2
8196,60.9,95.9,2428.5,10.1,Sedentary,3
8197,87.6,96.4,230.9,7.0,Highly_Active,2
8198,64.2,97.0,648.9,5.7,Highly_Active,3
8199,79.6,98.3,11073.8,6.3,Sedentary,5
8200,77.7,96.3,7895.6,6.7,Sedentary,5
8201,71.1,100.0,1826.9,8.6,Active,10
8202,65.0,98.7,12323.0,6.9,Sedentary,5
8203,91.9,95.6,11389.8,7.5,Sedentary,3
8204,58.7,100.0,2475.8,6.6,Active,6
8205,102.0,98.0,8899.9,5.2,Sedentary,9
8206,0.0,93.5,17475.5,0.0,Active,5
8207,82.3,99.8,3762.3,6.9,Sedentary,7
8208,45.7,97.2,12976.4,3.9,Active,1
8209,71.8,95.6,12660.1,7.1,Active,1
8210,93.9,98.0,9487.5,6.1,Sedentary,8
8211,84.9,98.5,7912.3,7.4,Highly_Active,5
8212,79.3,100.0,2149.2,4.2,Active,6
8213,73.2,98.9,7126.8,7.1,Highly_Active,4
8214,58.9,98.2,6377.6,8.1,Sedentary,6
8215,87.8,94.6,7614.7,6.1,Active,10
8216,66.0,97.3,5798.8,5.4,Active,7
8217,70.9,97.9,2967.5,5.6,Active,8
8218,74.8,95.5,1108.8,5.8,Active,4
8219,62.8,98.7,3391.2,0.0,Sedentary,6
8220,86.5,99.5,2138.7,6.4,Active,7
8221,93.2,98.7,6190.8,5.0,Highly_Active,10
8222,55.7,100.0,16015.6,5.6,Active,2
8223,79.1,99.2,10672.7,9.3,Active,3
8224,68.9,99.4,10238.2,5.7,Highly_Active,9
8225,40.0,97.1,1940.2,7.8,Highly_Active,9
8226,56.4,98.4,2331.7,5.8,Highly_Active,6
8227,70.7,96.2,168.6,6.1,Highly_Active,2
8228,76.0,100.0,3185.5,6.9,Sedentary,4
8229,80.0,100.0,23576.6,6.1,Sedentary,2
8230,112.8,99.0,662.6,7.9,Sedentary,5
8231,65.6,97.7,3012.1,8.2,Sedentary,2
8232,77.7,98.0,1855.9,9.0,Highly_Active,2
8233,65.6,96.8,7698.3,4.1,Active,6
8234,71.9,98.2,6214.1,6.9,Active,10
8235,59.6,92.9,3772.5,3.9,Highly_Active,2
8236,78.0,93.1,19066.5,5.9,Active,1
8237,104.9,97.8,1296.8,7.0,Highly_Active,2
8238,77.0,92.7,681.1,4.7,Highly_Active,6
8239,100.1,96.8,3329.5,5.0,Sedentary,2
8240,86.0,99.0,501.7,6.3,Active,3
8241,98.7,97.6,11710.1,7.7,Highly_Active,1
8242,94.3,100.0,1503.9,6.6,Active,2
8243,75.2,97.6,8173.9,6.9,Highly_Active,2
8244,62.9,94.8,5674.9,3.1,Active,7
8245,90.2,98.7,5493.1,5.8,Sedentary,3
8246,86.3,95.9,12438.8,6.1,Active,9
8247,75.7,96.5,5845.8,6.7,Sedentary,4
8248,66.8,95.7,637.9,5.7,Sedentary,10
8249,0.0,96.6,7352.8,8.1,Sedentary,10
8250,57.9,100.0,33262.5,8.7,Sedentary,10
8251,97.9,99.1,7251.6,7.5,Active,5
8252,86.8,100.0,1413.3,5.2,Sedentary,9
8253,91.5,100.0,12256.2,6.8,Sedentary,9
8254,75.8,100.0,2085.9,8.4,Sedentary,5
8255,0.0,100.0,2590.3,6.9,Highly_Active,8
8256,51.7,97.2,890.0,3.8,Sedentary,7
8257,59.0,97.9,11937.4,6.0,Sedentary,6
8258,87.7,96.2,27697.3,9.8,Active,2
8259,84.2,96.5,25297.2,7.0,Active,4
8260,73.7,97.3,10601.2,7.7,Active,6
8261,73.7,98.1,309.9,6.5,Highly_Active,7
8262,98.2,99.0,34893.0,6.8,Active,4
8263,79.9,100.0,2275.6,7.2,Highly_Active,9
8264,71.1,96.2,998.2,7.3,Sedentary,4
8265,72.3,95.6,2183.0,7.5,Active,2
8266,77.4,99.3,11674.1,7.3,Sedentary,1
8267,89.0,97.8,14961.6,6.8,Sedentary,7
8268,66.4,98.0,23374.7,0.0,Highly_Active,10
8269,65.9,99.3,5159.6,9.4,Sedentary,4
8270,78.7,100.0,21038.0,5.5,Highly_Active,1
8271,79.5,96.0,32445.0,6.6,Highly_Active,2
8272,98.8,97.5,24344.9,7.3,Sedentary,6
8273,76.6,98.3,2220.1,5.8,Active,10
8274,97.7,98.9,11377.9,7.1,Sedentary,8
8275,82.5,99.9,18760.3,7.1,Sedentary,2
8276,87.1,100.0,2955.0,4.0,Highly_Active,4
8277,79.0,100.0,4919.7,7.4,Sedentary,1
8278,92.9,96.9,6718.4,7.3,Active,5
8279,81.0,96.1,3543.7,6.8,Highly_Active,6
8280,42.0,94.9,1663.8,6.2,Highly_Active,3
8281,84.2,98.3,1146.9,6.9,Sedentary,4
8282,219.3,93.4,1167.1,6.4,Active,7
8283,83.1,100.0,17740.2,6.9,Sedentary,1
8284,86.9,97.3,16709.7,5.2,Active,3
8285,73.7,100.0,7.9,7.7,Active,10
8286,76.3,100.0,245.3,8.5,Active,4
8287,57.3,98.7,312.4,6.0,Highly_Active,3
8288,68.4,97.7,5415.4,9.2,Active,1
8289,71.2,97.6,3393.9,7.8,Sedentary,8
8290,73.6,96.3,1816.3,5.5,Active,3
8291,77.9,98.1,228.3,7.0,Highly_Active,7
8292,84.3,97.9,8539.5,4.6,Highly_Active,10
8293,45.7,97.8,615.3,5.3,Active,2
8294,111.5,99.5,2590.1,5.8,Highly_Active,2
8295,99.9,98.5,1056.4,8.7,Active,7
8296,116.0,99.2,4234.9,6.2,Active,1
8297,55.1,98.1,13917.5,5.4,Sedentary,4
8298,62.4,100.0,9618.6,9.1,Highly_Active,8
8299,73.1,97.3,1186.5,8.2,Highly_Active,6
8300,93.5,97.7,6344.9,5.6,Active,7
8301,108.4,99.4,300.6,7.4,Highly_Active,6
8302,103.6,100.0,4440.6,3.0,Active,7
8303,76.1,97.1,15372.2,6.9,Active,5
